scene,method,seed,image_name,psnr,ssim,lpips,evaluator_id,checkpoint_sha256
patio_high,B1,42,extra_0002_IMG_8469.png,10.934950828552246,0.31453853845596313,0.7650456428527832,puri-gs-gsplat153-independent-eval-v1,31f618c78c6444b69b499d3b616f09382dba0e76e6c96952ccb5806ea3873503
patio_high,B1,42,extra_0003_IMG_8470.png,11.836993217468262,0.36335307359695435,0.6491137146949768,puri-gs-gsplat153-independent-eval-v1,31f618c78c6444b69b499d3b616f09382dba0e76e6c96952ccb5806ea3873503
patio_high,B1,42,extra_0004_IMG_8471.png,12.804259300231934,0.36856701970100403,0.6845122575759888,puri-gs-gsplat153-independent-eval-v1,31f618c78c6444b69b499d3b616f09382dba0e76e6c96952ccb5806ea3873503
patio_high,B1,42,extra_0005_IMG_8472.png,14.701787948608398,0.4044473469257355,0.5877156853675842,puri-gs-gsplat153-independent-eval-v1,31f618c78c6444b69b499d3b616f09382dba0e76e6c96952ccb5806ea3873503
patio_high,B1,42,extra_0006_IMG_8473.png,12.234460830688477,0.4648074805736542,0.5629937052726746,puri-gs-gsplat153-independent-eval-v1,31f618c78c6444b69b499d3b616f09382dba0e76e6c96952ccb5806ea3873503
patio_high,B1,42,extra_0007_IMG_8474.png,13.543269157409668,0.4735108017921448,0.5063421130180359,puri-gs-gsplat153-independent-eval-v1,31f618c78c6444b69b499d3b616f09382dba0e76e6c96952ccb5806ea3873503
patio_high,B1,42,extra_0008_IMG_8475.png,16.517898559570312,0.5447013974189758,0.40210479497909546,puri-gs-gsplat153-independent-eval-v1,31f618c78c6444b69b499d3b616f09382dba0e76e6c96952ccb5806ea3873503
patio_high,B1,42,extra_0009_IMG_8476.png,17.10758399963379,0.4842265248298645,0.35775378346443176,puri-gs-gsplat153-independent-eval-v1,31f618c78c6444b69b499d3b616f09382dba0e76e6c96952ccb5806ea3873503
patio_high,B1,42,extra_0010_IMG_8477.png,19.521455764770508,0.5867257714271545,0.34305229783058167,puri-gs-gsplat153-independent-eval-v1,31f618c78c6444b69b499d3b616f09382dba0e76e6c96952ccb5806ea3873503
patio_high,B1,42,extra_0011_IMG_8478.png,18.52495002746582,0.5135485529899597,0.4456981122493744,puri-gs-gsplat153-independent-eval-v1,31f618c78c6444b69b499d3b616f09382dba0e76e6c96952ccb5806ea3873503
patio_high,B1,42,extra_0012_IMG_8479.png,18.403390884399414,0.5408217906951904,0.27876371145248413,puri-gs-gsplat153-independent-eval-v1,31f618c78c6444b69b499d3b616f09382dba0e76e6c96952ccb5806ea3873503
patio_high,B1,42,extra_0013_IMG_8480.png,20.3632869720459,0.6139472723007202,0.326682984828949,puri-gs-gsplat153-independent-eval-v1,31f618c78c6444b69b499d3b616f09382dba0e76e6c96952ccb5806ea3873503
